Network,Node,Degree,PageRank,Betweenness,Community,Label
Marvel,CHEETAH,39,0.00010937105456359269,1.301699584712336e-06,11,Regular
Marvel,"BOGGS, MORDECAI P.",34,0.00010163983934250741,5.049989174696121e-06,2,Regular
Marvel,ARON [WATCHER],118,0.0002693179080917753,2.4665932184889537e-05,8,Regular
Marvel,"NYLES, JENNIFER",10,4.855154569226079e-05,0.0,2,Regular
Marvel,"PETERS, NIGEL",3,3.963322221171548e-05,0.0,2,Regular
Marvel,"FALSWORTH, KENNETH",3,3.963322221171548e-05,0.0,2,Regular
Marvel,NANNY II,73,0.0001756022786382615,6.011985343298693e-06,5,Regular
Marvel,"KELLY, SEN. ROBERT E",212,0.0005101228862444307,0.00015820583575963735,5,Regular
Marvel,BONEBREAKER/,77,0.00018708691499791087,1.938120942001871e-06,5,Regular
Marvel,ORPHAN-MAKER/PETER,73,0.0001756022786382615,6.011985343298693e-06,5,Regular
Marvel,LADY DEATHSTRIKE/YUR,120,0.00029694076847382926,0.0003460111279536834,5,Regular
Marvel,BLACK KING/SEBASTIAN,282,0.000686003647778892,0.004170831074341183,5,Regular
Marvel,TESSA,165,0.0003999271525044813,0.00013743227006191282,5,Regular
Marvel,"PIERCE, DONALD",130,0.00033096796574858244,0.0002633260153455164,5,Regular
Marvel,SPIRAL,206,0.0005069687914637697,0.000513835255057188,5,Regular
Marvel,MINOR DOMO,16,5.70222090558757e-05,0.0,5,Regular
Marvel,"COLE, WADE",86,0.00020234040045505162,2.0001222364737137e-06,5,Regular
Marvel,BARBARUS,78,0.0001899395259763869,1.694384550829279e-05,5,Regular
Marvel,ZALADANE,70,0.00017122642865296075,2.2391626864152114e-06,5,Regular
Marvel,GAZA,78,0.0001899395259763869,1.694384550829279e-05,5,Regular
Marvel,WHITEOUT,84,0.00019773271843161563,2.4322979444522623e-05,11,Regular
Marvel,AMPHIBIUS,93,0.00022810531850436515,3.700586571947804e-05,5,Regular
Marvel,"REESE, MURRAY",91,0.00021613911360945928,3.2778795597881392e-06,5,Regular
Marvel,"PARKER, RICHARD",28,0.0001008805023837717,4.935492380830589e-06,1,Regular
Marvel,"PARKER, MARY",25,8.871171612147863e-05,2.924334347797198e-06,1,Regular
Marvel,"DESTINE, ADAM",20,7.354086723213775e-05,0.0,5,Regular
Marvel,"CERA, KAY",53,0.00014831674259793324,1.780175681774622e-05,5,Regular
Marvel,"DESTINE, NEWTON",20,7.354086723213775e-05,0.0,5,Regular
Marvel,WALLOP/WALTER DESTIN,20,7.354086723213775e-05,0.0,5,Regular
Marvel,IMP/PANDORA DESTINE,20,7.354086723213775e-05,0.0,5,Regular
Marvel,"GAMBLE, GRACIE",20,7.354086723213775e-05,0.0,5,Regular
Marvel,SYNRAITH,20,7.354086723213775e-05,0.0,5,Regular
Marvel,CRIMSON CRUSADER/ROR,20,7.354086723213775e-05,0.0,5,Regular
Marvel,HEX/DOMINIC DESTINE,20,7.354086723213775e-05,0.0,5,Regular
Marvel,"HASARD, SAMANTHA",20,7.354086723213775e-05,0.0,5,Regular
Marvel,NUMBER NINE,13,5.586674469348571e-05,6.450795347194079e-07,13,Regular
Marvel,POPE,8,4.4365637903289734e-05,6.108671717399216e-07,13,Regular
Marvel,QNAX,20,7.175641690068629e-05,3.7104631073464934e-07,2,Regular
Marvel,MICROCHIP/LINUS LIEB,103,0.00046235701486377676,0.0006794642254131689,1,Regular
Marvel,NETWORK NINA,40,0.00014433401329274614,2.9969809475468647e-05,2,Regular
Marvel,MANIKIN/DR. WHITMAN ,96,0.00023107715655906896,4.7955529417463506e-05,8,Regular
Marvel,BOX IV/MADISON JEFFR,150,0.0003630743952677877,0.00021117803211305667,8,Regular
Marvel,BOX/ROGER BOCHS,81,0.00019494030131455837,2.1300655147152867e-05,8,Regular
Marvel,AURORA/JEANNE-MARIE ,407,0.0009166174851970826,0.000997879521255283,8,Regular
Marvel,PERSUASION/KARA KILL,112,0.00026719359470480877,7.060363159827469e-05,8,Regular
Marvel,PUCK/EUGENE MILTON J,371,0.0008930369733226406,0.0017245407356447624,8,Regular
Marvel,NORTHSTAR/JEAN-PAUL ,421,0.0009553017384502619,0.0013049335448444752,8,Regular
Marvel,"MENKEN, DONALD L.",26,0.00010408811458092728,6.230695093813853e-06,1,Regular
Marvel,"BENDIX, DR. ALBERT",9,5.345379543221577e-05,0.0,1,Regular
Marvel,"FREDERICKSON, KOLINA",9,5.345379543221577e-05,0.0,1,Regular
Marvel,SNOWBIRD/NARYA/ANNE ,244,0.0005527076955340888,0.0002467834151375851,2,Regular
Marvel,PESTILENCE/CAPT. F.R,21,6.638631539936247e-05,0.0,8,Regular
Marvel,TALISMAN II/ELIZABET,169,0.0003888427518461598,0.00015375297687184378,8,Regular
Marvel,MESMERO,92,0.0002301549061466582,0.0001060528340099316,5,Regular
Marvel,MARRINA/MARRINA SMAL,119,0.00028441243250201164,8.44811582663252e-05,8,Regular
Marvel,BYRRAH [ATLANTEAN],47,0.00013407774518794596,1.3022428031629785e-05,13,Regular
Marvel,PURPLE MAN/ZEBEDIAH ,71,0.0002006826931223164,0.00012793544510218604,1,Regular
Marvel,PAST MASTER/PROFESSO,1,2.5395044851205483e-05,0.0,0,Regular
Marvel,D'KEN [SHI'AR],68,0.00016306502178978742,5.017883335338111e-06,5,Regular
Marvel,LILANDRA NERAMANI [S,335,0.000751723423750599,0.000691342277740843,5,Regular
Marvel,S'LAR,20,6.448643683390888e-05,0.0,5,Regular
Marvel,K'RK [SHI'AR],39,0.00010259880058358388,3.599579045574468e-07,5,Regular
Marvel,DUCHARME,4,3.737445559034621e-05,0.0,2,Regular
Marvel,"BROWN, ABE",48,0.00016373358872969577,4.086553376287123e-05,2,Regular
Marvel,"DIAMOND, BOB",79,0.00025755625482116264,0.00010570962359075323,2,Regular
Marvel,"SUN, LIN",42,0.00014448690603491857,3.353830782568837e-05,2,Regular
Marvel,"ALDEN, PROF. MEREDIT",40,0.0001261938526340131,6.5072718200689555e-06,0,Regular
Marvel,"STARK, HOWARD",49,0.00015565068049138735,9.416637961841496e-05,3,Regular
Marvel,IRON MAN III/EDDIE M,29,8.906484323971536e-05,1.2324071519284775e-06,0,Regular
Marvel,CRIMSON DYNAMO III/A,46,0.000128435389394289,8.745306848856025e-06,0,Regular
Marvel,"CORD, JANICE",35,0.00012012858835727113,1.3368713496778373e-05,0,Regular
Marvel,"QUINN, PAMELA",41,0.0001218964131200607,7.428395062121432e-06,3,Regular
Marvel,"HARRIS, EDDIE",42,0.00012466678768329506,8.429406301669286e-06,3,Regular
Marvel,TITANIUM MAN/BORIS B,69,0.00018962717397375835,2.9915479779833115e-05,0,Regular
Marvel,MODOK/GEORGE TARLETO,180,0.00042846245156611393,0.00020746616439036678,11,Regular
Marvel,SHELLSHOCK/,85,0.00020750721813875983,2.975963025364221e-05,11,Regular
Marvel,TITANIA/,58,0.00015136779023511957,1.6950883436085573e-05,11,Regular
Marvel,LETHA,83,0.00020649921895433702,3.737340596054642e-05,11,Regular
Marvel,POUNDCAKES/MARIAN PO,119,0.0002839500554495265,0.0003791745556404637,11,Regular
Marvel,"JACKSON, CELIA",51,0.0001460619924049942,7.232745114472946e-05,11,Regular
Marvel,MIRAGE,89,0.0002199017336740261,4.0783324893145304e-05,11,Regular
Marvel,HIJACKER,75,0.00018645623618194292,2.7886045338964662e-05,11,Regular
Marvel,MELTER/BRUNO HORGAN,171,0.00039543291792896697,5.311215895934081e-05,2,Regular
Marvel,SCREAMING MIMI/MELIS,432,0.0010168042657084206,0.0012988791588280616,11,Regular
Marvel,"LEWIS, SHIRLEY WASHI",121,0.0003611928595175665,0.0005915346095583504,1,Regular
Marvel,NARDI,25,9.060967046919057e-05,0.0,1,Regular
Marvel,ANDROS,25,9.060967046919057e-05,0.0,1,Regular
Marvel,LASHER/,25,9.060967046919057e-05,0.0,1,Regular
Marvel,"LEWIS, DEVON",79,0.0002514636823055703,7.34897814779242e-05,1,Regular
Marvel,BRAMER,25,9.060967046919057e-05,0.0,1,Regular
Marvel,"CARRADINE, JESSICA J",42,0.00013775818259095075,2.437258160159552e-05,1,Regular
Marvel,THUNDERBIRD II/JAMES,451,0.0011877710066901764,0.0024652970698679543,5,Regular
Marvel,CHIEF EXAMINER,69,0.00017142436845827592,0.0002964251305489321,8,Regular
Marvel,ANTHROMORPHO,60,0.000147052580575619,7.324681635133757e-06,8,Regular
Marvel,ERISHKIGEL II/HOLLY ,94,0.00022591607287730307,0.0003023666416411527,7,Regular
Marvel,KRUGGAR,30,8.563406477226116e-05,0.0,7,Regular
Marvel,FATH,60,0.00015653560727113186,0.00020551703682104386,7,Regular
Marvel,EPOCH,153,0.0003537200040054449,0.0006300440675146312,7,Regular
Marvel,DEATHURGE,102,0.00023990591404992963,5.74262483320253e-05,7,Regular
Marvel,MAGIC,58,0.00014802527131475358,2.6772634375959665e-05,0,Regular
Marvel,KORATH THE PURSUER,61,0.00015394902936248452,8.298076976713219e-05,0,Regular
Marvel,MANTA,52,0.00013703350573022216,1.8060419720250397e-05,0,Regular
Marvel,ANGLER,55,0.00014333565407710505,7.445683016565846e-05,0,Regular
Marvel,IMPULSE,78,0.00018420262550365986,2.4335524022318878e-05,0,Regular
Marvel,"CARTER, PEGGY",333,0.0007785324300315991,0.0016523995661572343,11,Regular
Marvel,"KRUMA, TALIA",56,0.0001473002386347555,2.8417782816503584e-05,0,Regular
Marvel,SOLAR WIND,25,7.570090369448843e-05,0.0,0,Regular
Marvel,ARAKI II,45,0.00011771747528416197,3.8858132999858213e-07,0,Regular
Marvel,STARBOLT,123,0.0002799190597812091,5.2766681122347464e-05,0,Regular
Marvel,SHATTERAX,67,0.00016768737838645438,7.688409963745198e-05,0,Regular
Marvel,ELECTRON,91,0.00022145788707692384,6.604210859333219e-05,0,Regular
Marvel,GLOM,44,0.00011498795597583147,3.023746814134279e-07,0,Regular
Marvel,WARSTAR,134,0.00031316802970538085,0.00010833433308167926,0,Regular
Marvel,NEUTRON,56,0.0001424684407690922,6.142186994456001e-06,0,Regular
Marvel,ONSLAUGHT,25,7.570090369448843e-05,0.0,0,Regular
Marvel,ORACLE/LADY SIBYL,151,0.00035357036060320316,0.00016845594601031826,0,Regular
Marvel,VOYAGER,25,7.570090369448843e-05,0.0,0,Regular
Marvel,MOONDANCER,25,7.570090369448843e-05,0.0,0,Regular
Marvel,TEMPEST/GRANNZ,123,0.00028964577190685007,0.00010407235565746336,0,Regular
Marvel,GLITTER/,9,5.006268107948074e-05,0.0,7,Regular
Marvel,BLUR,9,5.006268107948074e-05,0.0,7,Regular
Marvel,ANTIBODY,9,5.006268107948074e-05,0.0,7,Regular
Marvel,CAPTAIN MANHATTAN,9,5.006268107948074e-05,0.0,7,Regular
Marvel,QUAGMIRE,54,0.00015280848942547494,4.756886147355158e-05,7,Regular
Marvel,SOUL-EATER,20,6.830002311692735e-05,0.0,7,Regular
Marvel,CAREGIVER/RUBANNA LA,26,7.90096607689748e-05,2.6050839987480152e-06,7,Regular
Marvel,ANOMALY III,12,4.849831701262121e-05,0.0,7,Regular
Marvel,"BALLANTINE, DEVON",24,7.663216053473485e-05,6.0143812955826e-06,7,Regular
Marvel,"BALLANTINE, MRS.",20,6.830002311692735e-05,0.0,7,Regular
Marvel,WAYOPEX,20,6.830002311692735e-05,0.0,7,Regular
Marvel,DEATHBIRD [SHI'AR],203,0.00047801887697796586,0.0008765686279968513,5,Regular
Marvel,ULTIMUS,73,0.00018040656433558408,0.00012475729667693811,0,Regular
Marvel,"BALLANTINE, MR.",20,6.830002311692735e-05,0.0,7,Regular
Marvel,"MASON, LOUISE",105,0.00037519080888618385,0.000492007921186687,13,Regular
Marvel,"CHALIZ, SHANAZ RAYNA",15,6.833847756748528e-05,0.0,1,Regular
Marvel,"CHALIZ, TABRIAZ",15,6.833847756748528e-05,0.0,1,Regular
Marvel,CONUNDRUM/,15,6.833847756748528e-05,0.0,1,Regular
Marvel,"WALTERS, BILLY",97,0.0002867784075663302,9.540614797388153e-05,1,Regular
Marvel,MAGUIRE,34,0.00012155113440906698,4.631701531075459e-06,1,Regular
Marvel,JACK O'LANTERN II/MA,81,0.00023303293926719656,0.0002136117170167784,1,Regular
Marvel,"CHALIZ, HAZRAM",15,6.833847756748528e-05,0.0,1,Regular
Marvel,"GOTTFRIED, WILLIS",10,4.844325576451666e-05,0.0,1,Regular
Marvel,GREEN GOBLIN V/,48,0.00014775389234005906,3.29339509317629e-06,1,Regular
Marvel,GIBBON/MARTIN BLANK,34,0.00011570473408491303,2.433923561682109e-06,1,Regular
Marvel,PROFESSOR ANGST/DR. ,29,0.00010407278516491155,2.9692386768959296e-07,1,Regular
Marvel,KRAVEN THE HUNTER II,73,0.0002140820267132735,0.0001912318842454126,1,Regular
Marvel,CALYPSO,37,0.0001253254693025492,2.0032683015539018e-05,1,Regular
Marvel,GRIZZLY/MAXWELL MARK,34,0.00011503472385271794,2.2185693112298247e-07,1,Regular
Marvel,"ROBERTSON, MARTHA",148,0.0004002834928081199,0.00028454911050702285,1,Regular
Marvel,"THOMPSON, JESSICA JE",19,7.176530480920305e-05,8.64812508648125e-08,1,Regular
Marvel,"THOMPSON, HARRISON",20,7.575400942893114e-05,1.4488417352676382e-07,1,Regular
Marvel,"THOMPSON, ROSIE",20,7.575400942893114e-05,1.4634765002703415e-07,1,Regular
Marvel,"KAFKA, DR. ASHLEY",72,0.00022437423209813564,5.899210940406409e-05,1,Regular
